id;description;dbo
1056530091052080;"igitt kannst du gruslige puppen haben... ;-)";nothing
881946715177086;So muss man das machen! Sie da treffen wo es weg tut! Am Portemonnaie!! Respekt an Herrn Stöcker;nothing
856847927686965;Schlimm diese vielen Nazis :-D;nothing
952120644826359;ist der verwandt mit dieser Russenhetzerin ? https://www.facebook.com/heidi.rohrlack?fref=ts;nothing
856775897694168;eben, das ging mir auch so. Und die feste Kamera war zu weit weg.;nothing
1011458358892587;Die Politik hat komplett versagt und dadurch das Herr Demaiziere auch Hannover schon verharmlosen wollte und jetzt München auch wird es nicht besser. Ich glaube nicht das die in München Karneval feiern wollten und die Gasflaschen zum Aufblasen von Luftballons waren. Die Politik in Deutschland belügt sein Volk, wie ich es nie gedacht hätte. Das ist sehr sehr traurig. Und wenn man ein grosses Problem vertuschen will, wird es dadurch nicht besser.. das betrifft auch unter anderem weitere Milliarden für Griechenland, TTIP und die nach wie vor offenen Grenzen in Deutschland über die nachwievor ungehindert viele Asylanten einströmen.;criticism
968117146560042;Die kommen da auch nicht freiwillig hin, wenn die dort auch nur versuchen die gleichen Zustände wie hier einzuführen, dann werden sie den geballten Zorn der Mehrheit sofort und unverzüglich spüren.;nothing
857335634304861;Habe gerade eine interessante Analyse zu den Nopegiden gelesen (irgendwo bei Spiegel online oder so). Es stellte sich bei Befragungen heraus, dass die Mehrheit der PEGIDA-Gegner jung, kinderlos und weiblich sind. Jung: die ahnlosen, die z.B. den Unrechtsstaat DDR nicht erlebt haben und ansonsten wenig Lebenserfahrungen mit den Bereicherern haben, Kinderlos: die machen sich in ihrer Gleichgültigkeit (auch Toleranz genannt) keine Sorgen um ihre Kinder, denn sie haben keine und wollen vermutlich auch keine bekommen... Weiblich: hier muss ich stocken... warum sollten Frauen ahnungsloser oder gleichgültiger sein als steuerzahlende Männer? Ich glaube an die völlige Gleichberechtigung von Mann und Frau - und deshalb hab ich echt keinen Schimmer, warum die Mehrheit der Nopegiden Frauen sein sollen. Liegt es vielleicht daran, dass die Mehrheit der fanatischen und gewaltbereiten Antifas dummer Männer sind, die nicht auf Befragungen antworten können?;nothing
993921680646255;Diese Frau hat alles verspielt und denkt sie dient den USA, das ist falsch Frau Merkel. Sie zerstören so die EU,was ich persönlich gut finde, nur am Ende werden Sie vor Putin knien und ihn an betteln unser Land gegen die USA zu verteidigen,Den die USA wollen einzig und allein den Untergang Deutschlands,weil wir immer noch Wirtschaftsmacht Nr eins sind und viel bessere Beziehungen zum Rest der Welt haben wie die Kriegsmaschine USA.;criticism
857524380952653;waren wir nicht alle da?????;nothing
1111429585562130;Die Veröffentlichung der Affäre trifft Bonde zu einem denkbar ungünstigen Zeitpunkt: Am Sonntag hatten sich Grüne und CDU auf die Ressortverteilung für die neue grün-schwarze Regierung geeinigt. Demnach geht das Ministerium für Ländlichen Raum an die CDU. Bonde wäre theoretisch noch als Finanzminister infrage gekommen. Der Grünen-Politiker schrieb in dem sozialen Netzwerk aber, dass er bereit sei, unterhalb der Ministerebene weiter Verantwortung für das Land zu übernehmen. http://www.bild.de/politik/inland/winfried-kretschmann/baden-wuerttemberg-affaere-gruene-45614706.bild.html;nothing
1606;Das sich da keiner findest der bei einer Pressekonferenz eine Waffe in der Kamera hat um dieses Lügenschwein Seehofer gleich eine Kugel in den Kopf jagen tut. John und KD auch gleich eine Kugel in eure Antifaschistische Schädel. kommt immer gut.;nothing
856924921012599;Nancy - sei gewiss, dass die Medien sich auch in PEGIDA belesen - sie werden aber ganz sicher nicht die Fakten berichten !;nothing
857952804243144;Pegida, We re a big familly, like us.  https://www.facebook.com/pages/Pegida-Europe-in-French-and-all-european-language/909850005703430?ref=hl;nothing
1064985140206575;ich glaub einer von denen hat neulich auch das auge von snake plissken gefunden;nothing
856964354341989;Ufffff trottel!!!;nothing
1105678292803926;Na toll, da werden wir wohl jeden Tag von dem Geschrei der Moslems geweckt? Wie kann man unser wunderschönes Dresden nur so verschandeln????;nothing
1011684142203342;Falsch ist das was man dafür hält. http://www.norddeutsche-nachrichten.de/akif-pirincci-fuer-integrations-bambi-nominiert/;nothing
858041654234259;Das könnte ich mir auch gut vorstellen.;nothing
876349405736817;Menschen aus dem asiatischen Raum zum Beispiel...;nothing
858395950865496;Und : HaHa!;nothing
858029654235459;Politikerzitat „Deutsche Helden müsste die Welt, tollwütigen Hunden gleich, einfach totschlagen” Joschka Fischer;nothing
855018817869876;Pro PEGIDA Pro Deutschland;nothing
1063811390323950;"na also geht doch ;) https://de.europenews.dk/-Muslimische-Inzucht-Auswirkungen-auf-Intelligenz-geistige-und-koerperliche-Gesundheit-sowie-Gesellschaft-79903.html";nothing
1010183355686754;Liebe Frau Festerling, ich hätte es nicht treffender sagen können.;nothing
1035497303155359;*chrmchrm*kotz*chrmchrm*;nothing
1043773618994394;Hashim Rehman Kasus der Fall;nothing
857515427620215;sorry Andi, du hast leider Realitätsverlust oder bist auf Drogen...anders kann ich mir das nicht erklären......;nothing
1096109680427454;lose empathy and move to action...;nothing
1393991678139244544;"@Ichbins2009 @michaeljweider @DrStrompen @ZentralratJuden Wenn's halt so ist. Biodeutsche Antisemiten stellen einen Promilleanteil der Gesellschaft dar&amp;sind ohnehin öffentlich geächtet.Dann wird seit 2015 bedingungslos die Grenze geöffnet-für Menschen,bei denen der Judenhass zum guten Ton gehört. Und wer davor warnt, ist? Genau:""Nazi""";nothing
856746081030483;Der Farbige steht schon seit Wochen mit dabei. Er ist ein direkter Freund von einem Mitglied des Orga-Teams.;nothing
1741;RT @name: #MerkelMussWeg !  #Merkel Must GO !  #Merkel menni Kell ! #Merkelová musì jít ! #Merkel doit partir ! #Merkel musi odejść ! #Merkel dere andare ! 👇🏻 ———————————-F R E I H E I T 🌹für A L L E ! ——von ALLEM————- für GERECHTIGKEIT EINIGKEIT-RECHT- SICHERHEIT und FRIEDEN🕊 Stand Up http://;subversive
861975783840846;Ich hoffe das der Winter bald rum ist und die Leute wieder Lust und Mut haben zu sagen was sie wollen , pro PEGIDA;nothing
857961454242279;http://www.google.de/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&cad=rja&uact=8&ved=0CCYQFjAB&url=http%3A%2F%2Fwww.schleckysilberstein.com%2F2015%2F01%2Fkartoffel-doner-der-integrationsbeitrag-des-tages%2F&ei=BePHVNPzIYKuU5-NgYgO&usg=AFQjCNHvcsGvU1gYu1DMq9nXRD2kQMZ4Ug&sig2=d6Bfkzso5FAoWJMltr7bxQ&bvm=bv.84349003,d.bGQ;nothing
857831534255271;Herr Suarez. Lassen sie es gut sein, sonst blamieren sie sich noch. Ich bin erwachsen genug, um zu erkennen, was richtig für mein Volk ist. Und darauf bin ich stolz.;nothing
1384268045699354624;@RMogyorosy Das nächste Quotenweib, das sich beim Fellner, innerhalb kurzer Zeit lächerlich macht. Sie spricht von Alphabetisierung? Wir hatten eine unalphabetisierte Arbeitsministerin!!!!  Ich würde dieses Gesocks gerne auf Urlaub im Dreck von Lesbos sehen.;nothing
982756495096107;"Friedrich Nolle Videotext MDR? Nee, jetzt im Ernst, ich könnte den Artikel jetzt einscannen und den Verfasser der linksfaschistischen Guerilla überlassen. Damit sind Sie, Herr Nolle, selbstverständlich nicht gemeint. Sie sind lt. meinen Erfahrungen mit Ihren Diskussionsbeiträgen eher tendenziös leicht links zu verorten, also lasse ich das mal lieber. Kleiner Tip: Immer schön die Lokalpresse studieren. Artikel OHNE den Einleiter ""(dpa)"" sind besonders interessant.";nothing
998400116865078;Ihr hättet nie sein dürfen!;nothing
991315900906833;"im ""links-versifften"" Bremen ist es noch schwierig, aber auch hier werden  die pro-Pegida-Stimmen mehr und lauter.";nothing
1012242758814147;Da darf keiner hingegen;nothing
1058027557569000;Frau Merkel wird am Donnerstag bei der EU-Versammlung ziemlich alleine da stehen, wenn es darum  geht Flüchtlinge aufzu nehmen. Aber wir schaffen das schon. Welch Träumerei.;criticism
1105441706160918;danke monika;nothing
876252432413181;"Die Arbeitsagentur sollte mal die arbeitsscheuen Flüchtlinge unter die Lupe nehmen.
Die dürfen jetzt nach drei bzw. neun Monaten arbeiten!
Kennen Sie einen Asylanten oder Flüchtling der arbeitet?";criticism
983026578402432;Amel Bajraktarevic Auch so eine Klugscheißerin oder Klugscheißer?;nothing
960864857285271;Komisch.Fast die ganze Welt merkt was verkehrt läuft bei der Asyldebatte.Nur unsere eigene Regierung nicht.Wenn nicht bald reagiert wird kann keiner mehr die Situation im Griff behalten.Glaube kaum noch an einen Rückhalt in der Bevölkerung. Im Gegenteil!!????;criticism
1374;...wäre ne Kugel in seinen kranken Schädel nicht die bessere Variante, als ein Leben lang Vollverpflegung 😁;nothing
1064396950265394;"Gerry Zuhlig, Sie sehen das richtig. Gerade deswegen waren wir in Sachsen ""gezwungen"" unser Gehirn zu benutzen. Die Sachsen heben aus jedem Schlamassel was gemacht, sich durchgekämpft!!! Was uns nicht  umbringt, macht uns stark!!! Und zum Trotz sowieso!";nothing
1012386065466483;"Liebe Maria, Du sprichst deutsch ? Das ist bei der Aneinanderreihung von Worten, die alle klein, und fast alle falsch geschrieben sind, nicht zu erkennen.
Merke: Satzzeichen sind notwendig, den Text zu strukturieren.
Mir ""föllt"" dazu nichts ein.";nothing
1010765858961837;Aber PEGIDA oder Was?;nothing
857460840959007;Also ich hab mich schlau gemacht was den paragraoh verbotsirrtum betrifft   ..aber wenn der täter in deutschland aufgewachsen ist kenntver die deutschen gesetze und weis was in deutschland erlaubtbist und was nicht also kann man eine strafmilderung wegen verbotsirrtum nicht zum tragen bringen;nothing
856926254345799;Und 3. ist der Kopp Verlag ein rechtes Lügenpresse Blatt - aber da seid ihr ja eh indifferent. Im übrigen empfehle ich gerade ARD! Das sind Menschen die etwas zu sagen haben. Nicht Frau Oertel und Co.;nothing
1013018012069955;Ganz interessant. Und was nu?;nothing
1105412966163792;https://www.youtube.com/watch?v=4UEWXvamC88;nothing
1124045034300585;"Bei uns bestimmen alte gebrechliche Senile Politiker wer BP wird.
Siehe Gauck ein ev Pfarrer der in wilder Ehe lebt.";criticism
1331;Erschießen diese Arschloch Syrer, drauf halten bis das Magazin leer ist und dann ab in den Gulli mit den Syrischen Säuen.;nothing
858060124232412;Können Deutsche in euren Augen Moslems sein und ab wann ist für euch ein Deutscher vollwertig deutsch?;nothing
857174980987593;Habe gelesen nur der  Verein  freie nazi dresden ? Kann zahlen  also achtung;criticism
991353070903116;Hab es heute wieder gemerkt wenns ich Pegida anspreche,gleichgültigkeit.Einer sagte wenn es nicht vor meiner Tür ist ,ist es mir egal.Der Typ ist erst Vater geworden.Manche sind aber besorgt aber trauen sich nicht.Fazit ? Im Westen ist es vielen noch egal.;nothing
985426068162483;Matze Illiger, Tommy Wismut Aue;nothing
856863097685448;Gaaaanz viel Rubel!!;nothing
856903341014757;Jens Steinadler was redest du bitte? Eine Hand voll Gegendemonstranten gegen uns 25.000, aber rede es dir ruhig ein. Ist auch Freizeitgestaltung. Wir machen das auch für deine Kinder! Denk mal drüber nach, falls deine kognitiven Fähigkeiten bis hin zum Denken reichen! Der einzige Nazi hier bist DU!;nothing
968115916560165;Die haben den Zug gehört, was man von den deutschen Politikern nicht behaupten kann!;criticism
858247784213646;"Jap, das sehe ich als ein Problem.
So wie ich das sehe versucht Pegida diese deutsche Kultur zu schützen dabei sollten wir unsere Kultur ebenfalls überdenken.
Unser Land ist immernoch von Gehorsam geprägt, wie bereits erwähnt gehts im Elternhaus los, in den Schulen gehts weiter und anschliessend im Betrieb und in der öffentlichkeit.
Niemand wird mit seinem eigenen Ich akzeptiert, jeder soll sich an irgendwen, an irgendwas anpassen und wer nicht hört muss fühlen.
Es fängt dort an wo das Kind mit dem Löffel nicht mehr Flugzeug spielen darf und endet dort wo uns gesagt wird wie wir zu denken, zu reden und uns zu kleiden haben.
Das ist vielleicht sogar ein weltweites Problem.
Unsere Kinder sollten wir in ihren Wegen unterstützen, ihnen als Vorbild dienen, aber sie nicht dazu zwingen uns dazu anzuerkennen.
Wir sollten für unsere Kinder da sein und uns nicht einbilden zu wissen wie der perfekte Mensch sei, wie das Kind sich zu verhalten hätte.";nothing
1007153892656367;So langsam werden sicherlich die Jungfrauen knapp!;nothing
1124519830919772;Sat eins hat gerade berichtet, es soll die pegida demo aufgelöst worden sein???;nothing
856840567687701;"Meinen Sie das hier?
http://www.pi-news.net/wp/uploads/2015/01/image24.jpg";nothing
876263115745446;nichts ist überflüssiger als die Agentur für den arsch.;criticism
857849207586837;Für Behauptungen sollte man überzeugende Beweise liefern. Dein Aufsatz ist billige Polemik und nur mit dem Vorsatz Krawall zu bringen gebürstet. So einem Troll muss man keine weitere Antwort geben!;nothing
1108450305860058;"Ich hab das Gefühl das diese ganzen Linken Idioten einfach manchmal vergessen das die Polizisten dort auch nur ihren Job machen.
Sie müssen einfach das machen was ihnen gesagt wird, egal ob sie der gleichen Meinung sind oder nicht.
Ich kann nicht verstehen wieso sich diese Menschen grade die Polizei als Feind aussuchen, in Endeffekt sind wir doch alle froh wenn es mal nötig ist den Notruf wählen zu können und zu wissen da kommt jmd";nothing
945885508783206;"Bayern ist halt Flüchtlings freundlich  ;)";nothing
857941684244256;Ich habe sie halt zerstört:);nothing
982644395107317;Selbst die Frauen sind irre, schmeissen sich vor ihren Kindern in den Dreck und brüllen wie irre. Die Kinder weinen und haben Todesangst.;nothing
945879338783823;Das Wort zu Sonntag.... Hier haben wir einen ALLES-Schlucker... :D;nothing
856935987678159;[@IND] - Du solltest aufhören Arschhaare zu rauchen, das benebelt die Sehkraft.;nothing
1385372630589394944;@welt Diese Dame @Lagarde ist genauso wie @vonderleyen ein gutes Beispiel, warum die EU nicht vertrauenswürdig ist. Unfähigkeit, Vetternwirtschaft, Korruption, Vertuschung und noch vieles mehr. Ein verlogener Haufen der nicht in solche Positionen gehört!;criticism
856844754353949;Dana, hier unterschreibe ich jedes Wort. :-);nothing
855057834532641;Linke Spinner. ... wenn es euch hier nicht gefällt, geht auf eure Seiten. ...;nothing
1065952803443142;https://www.facebook.com/239726179693621/videos/239934503006122/;nothing
1010184409019982;Anna Feißt Nochmal, ich rede nicht von VERSCHLEIERUNG.;nothing
1391698290731851776;@krumperlein @fff_muc @spdde Hat man Ihnen im Kampf etwa zu oft auf die Birne gekloppt?😉 wie haben Sie denn gekämpft, vor dem Fernseher gewettert? Sie Maulheld. Und Recht auf Eigentum ist kapitalistisches Geschwurbel. Schade, mit solch dummen Menschen erreichen wir nichts.;nothing
1065853800119709;Darum  geht es überhaupt nicht ! Bevor du andere Menschen  über Rechtschreibung  belehrst,  Beginn einfach mal bei dir. Komma setzen ist nicht wie Salz  streuen.;nothing
1114482298590192;Ute, Sie haben doch den knall nicht gehört, drückt uns der Russe TTIP aufs Auge?  Ich glaube wohl eher nicht, denn dass versucht der Ami mit aller Entschlossenheit. Und wir , die kleinen Leute, werden das am eigenen Leib erfahren, wenn es dazu kommt. Sie sollten sich erst einmal belesen, bevor Sie solche Behauptungen von sich geben;criticism
1111321002239655;Solange die Schnaps und Bier erwerben können ist das doch egal wie bezahlt wird! 350,- für was überhaupt? Haben doch eh alles all inkusive!!!;criticism
1065821520122937;Altersstarrsinn lässt grüßen.;nothing
1011266812245075;Die sind einfach nur lächerlich;nothing
1011768465528243;http://www.schwaebische.de/region_artikel,-Sicherheitskraefte-schuetzen-Krankenschwestern-_arid,10344380_toid,623.html;nothing
862019960503095;Mein Sohn hat Dominikanische Wurzeln, Liebe Politminuskrusten, Gutmenschen, Linksnazis&Grünfaschisten -bin ich jetzt Nazi? ? ? ? ? ? ? ? ? ?? ?? ?? ?? ?? ??;nothing
857307470974344;Dieter Müller wen meinst Du?;nothing
857259434312481;Hallo Jupp ihr macht macht euch doch lächerlich;nothing
856980204340404;Also das ist ja Grausam, schlimmer wie Kopf abschneiden !;nothing
993925163979240;https://www.facebook.com/photo.php?fbid=10204777219443346;nothing
994010737304016;https://www.facebook.com/questions/10153689643715680/;nothing
1011644432207313;http://www.epochtimes.de/politik/deutschland/asylkrise-sigmaringer-krankenhaus-muss-nachtschwestern-mit-security-schuetzen-a1285793.html?meistgelesen=1;nothing
856742384364186;..geht gar nicht - waren weit mehr als damals auf dem Neumarkt bei Tillig - und da hieß es 35000. Wer hat sich verrechnet?;nothing
858003777571380;Ja, ganz toll. Ihr seid eine Schande für Deutschland!;nothing
857201257651632;Das mit Bachmann ist mir bekannt und dafür gibt es keine Entschuldigung. Aber in diesem Land wird doch langsam alles als ,,Rechts'' eingruppiert, nur weil es ,,Gegen etwas'' ist. Und das kann keiner Abstreiten.;criticism
1035138106524612;Wieviele Leute stehen heute vor dem Kölner Dom, nach den Silvester-Vorfall?;nothing
855028434535581;Genau.!gleiches Recht für alle.????;nothing
945851252119965;Genau Isabell,alles kann man manipulieren,ich sage es schon lange das Wahlen auch manipuliert sind.Weil die wo an der Macht sind,lassen sich die Macht bestimmt nicht vom Volk nehmen.;criticism
1011365432235213;"Stimmt. Bin ich. Ich habe Krebs.
Aber du bist ein von den Medien Verblendeter, der sich kein eigenes Bild macht, sondern dem Mainstream blinde folgt.";nothing
876245689080522;die asylanten scheint das nicht zu stören?, die kommen trotz PEGIDA;nothing
858398097531948;falsch ... es geht auch um Personalien ... keine Kriminelle mehr im Vorstand .. die Sache ist gut ... nur zu viele Rechte Spinner die sich einhaken ..;nothing
1063820983656324;natürlich verblöden wir dank der ganzen migranten https://de.europenews.dk/-Muslimische-Inzucht-Auswirkungen-auf-Intelligenz-geistige-und-koerperliche-Gesundheit-sowie-Gesellschaft-79903.html;nothing
951870811518009;Haha xD;nothing
856873644351060;"Kann ich nur zustimmen - war völlig überrascht über den Kurswechsel. Gibt aber immer noch einige, die noch kapiert haben, dass man auch ohne Vorurteile berichten kann: Allen voran Der Spiegel!
Allerdings war von 5000 Gegendemonstranten die Rede...";nothing
982658971772526;Ich sehe aber in Fernsehen viele viele junge Männer. ...Frauen weniger. ....aber vielleicht sehe ich nicht mehr soooo gut;nothing
857866050918486;[@IND], kurz und knapp ... Sie unterstellen Pegida sei rechts unterwandert, es bleibt aber eine Unterstellung weil Sie die nicht nachhaltig beweisen können ! Im gleichen Atemzug erbitten Sie eine Distanzierung, wohlgemerkt von Ihrer eigenen Unterstellung . So funktioniert aber kein sachlicher Dialog Herr Pohlheimer ! Es ist schon beachtenswert wie hier so manche versuchen einzelne Worte/ Beiträge auf die Goldwaage legen um dann im Umkehrschluss behaupten zu können das hier alle Hetzer, Rassisten und Nazis sind....;nothing
1134455326592889;schon genug gesehen!;nothing
968025573235866;Die Christenschweine haben uns erst diese Scheiße eingebrockt!;criticism
856797251025366;Viel Spaß morgen bei Grönis Gratis-Konzert ^^;nothing
1111613198877102;Danke Wessi ??;nothing
1689;@tantechantii Isso. |LBR| Sterbe nur durch diesen abschaum;nothing
882737298431361;"man kann in marokko durchaus politisch verfolgt sein.
es genuegt, den koenig zu beleidigen oder einer islamistisch-radikalen gruppe anzugehoeren.
ersteres ist eine straftat, wie in anderen, demokratischen, laendern auch und im zweiten fall muss man sich schon sehr weit aus dem fenster lehnen.
es duerften wohl im ganzen land so 500 bis 1000 menschen sein, die gruende haetten, asyl bei uns zu beantragen.
auf keinen fall die zehntausende welche man in ganz europa finden kann.
allerdings findet man gerade bei marokkanern den familieneffekt --- es leben schon hunderttausende legal in europa. es ist also fuer andere leicht, sich heimisch zu fuehlen in dieser etablierten gemeinschaft.";nothing
1010196932352063;Jawohl, werde ich sofort veranlassen, wir sind ja auch die Verantwortlichen ...!!!;nothing
876259042412520;also hier in skandinavien versteht man euch ganz gut :);nothing
856847604353664;Leute die keine Argumente haben und nur primitiv beleidigen kann man nicht wirklich ernst nehmen! Wer dann noch die Intelligenz und das Niveau Anderer anzweifelt macht sich nur lächerlich!;nothing
1010276865677403;--- sorry, does not compute ---- too much money involved..... leider.;nothing
1057894030915686;Dann machen sie die Augen zu und verlassen Deutschland. Das ist die beste Lösung;nothing
1111311762240579;Mit Bargeld konnten viele auch nicht umgehen.;nothing
857168164321608;https://www.youtube.com/watch?v=Z1dA37GCfCM;nothing
894671557237935;Der hat sich von Altersmilde bis zur Debilität gesteigert !;nothing
857750254263399;Ihr stellt doch jeden Ausländer als kriminell hin;nothing
856896684348756;"Ich möchte euch Dresdnern danken!  In meinem Freundeskreis - sind mindestens 99 Prozent - pro Pegida - aber davon sind 90 Prozent zu feige - auf die Strasse zu gehen! Ihr seid absolut klasse!  Ich hatte auch - viele Jahre ein Problem mit dem ""Soli"" - ihr beweist mir - Ihr lebt die Demokratie - wir ""Wessis"" sind so angepasst geworden, so feige - das wir uns nur ein Beispiel an euch nehmen können!! Komme aus München -und werde morgen bei Bagida sein - aber euch kann man nicht ""Topen!!"" Weiter so!!!";nothing
1044189438952812;Tim Sander;nothing
857842564254168;Müller, genau,geht es noch eine Schublade tiefer ??;nothing
856862341018857;ich hab heute einen Bericht im Fernsehen gesehen von der Gegendemo, ja du meine Güte das sind zu 90 Prozent kinder und Studenten die überhaupt nicht wissen von was sie sprechen! Schreien und gröhlen Nazis raus und wissen zum größten Teil überhaupt nicht um was es geht ! EINFACH ERSCHRECKEND !!!!!;nothing
1405235267041169408;@Crosshead16 @SteffenSchlager @Karl_Lauterbach Es gibt in 2021 bereits fast doppelt so viele Impftote als in den 20 Jahren zuvor. Quelle: Paul-Ehrlich-Institut;criticism
882754115096346;Sand?;nothing
1012981025406987;Und Gelumpe , wird mit P geschrieben  :);nothing
1011552318883191;Von denen wollen sie auch nix, das wird ihre persönliche Armee gegen uns;nothing
1335;Negerschlampe;nothing
1064358696935886;Ich liebe Dresden;nothing
1065897560115333;Georg Sievers die Zeit wird es bringen! Wenn wir alle noch Zeit haben. Denn momentan steht der Weltfrieden mal wieder gehörig auf der Kippe!;nothing
1010767575628332;Kieselbach: hattest auch ne schwierige Kindheit, oder? ...und weisst Du was? ...können wir doch, ätsch! ...siehst ja hier! ...und weisst Du noch was? ...wir lernen mit der Aufgabe, die da lautet: raus mit dem Pack!;nothing
857966154241809;Wie wäre es mit einer schweige Minute für Maria die lebendig von Einen Ausländer verbrannt wurde ? Wäre nett...;nothing
862303670474724;"Das scheint fast unmöglich zu sein mit dieser Neutralität
Aber es wäre sehr wünschenswert";nothing
882732548431836;Man muß aus dieser Nachricht das Positive sehen. Es entlastet unser Sozialsystem.;nothing
1123637924341296;Zu wünschen wär das.;nothing
982735445098212;Grenzen zu machen , hier wird  es noch schlimmer werden;nothing
1010761848962238;Leute die in der Welt herumreisen um sich irgend einen sinnlosen  S c h e i s s  an zu tun,(z.B. sich das Maul zu tackern lassen) haben was an der Birne und sind in meinen Augen nicht für voll zu nehmen! (hätte zugenäht bleiben sollen) die verdummen Ihr Publikum schmeissen unmengen Geld zum Fenster raus und kassieren noch dafür!;nothing
1011398688898554;Muslime liegen immer sie nach Europa zu dominieren wollen;nothing
982686805103076;In Deutschland gibt es Gesetze und in Ungarn auch ..... Und so weit ich weiß gibt es das gesetzt das jedes Eu Land mit Außengrenzen das Recht hat sie zu sichern .... Und um dieses Thema geht es hier .... Und nicht ob Orban korrupt ist;nothing
972188132819610;Brandanschläge sind immer zu verurteilen, egal von welcher Seite. Aber es ist unerträglich, wie Sie die Gewalt, die sich im Moment gegen die Flüchtlinge hochschaukelt, verharmlosen.;nothing
945866075451816;Und nach einer Weile werden noch die Eltern,Oma und Opa und die 10 Geschwister nachgeholt......;nothing
945837015454722;So ein Wahnsinn!! Mir tun nur die wenigen Aufrechten in dieser schönen Stadt leid. Der Rest (die Gutmenschen) hat es nicht anders verdient! Ob das bei uns im Osten noch zu verhindern ist, weiß keiner, aber wir versuchen es wenigstens!;nothing
856809224357502;"Immer diese Ost - West vergleiche.
Deutsch bleibt Deutsch!!
Ob Ost, West, Süd oder Nord! Wir sind ein Land, eine Nation!";nothing
856878887683869;I left Germany because of islamification now I wish I were back volunteering with pegida.  I am a Jew.  I want to show the Germans that not all Jews are bad.  Most of us are secular any many of us are right wing.  I support every pro western anti islamification organization without exception and unconditionally.  I do not care if some are not friendly towards Jews.  I support them anyway.;nothing
894880547217036;Da hast Du recht!;nothing
965264570178633;"https://www.facebook.com/NeudeutscherStumpfsinn 
#daswirdmanjawohlnochsagendürfen
#Kartoffelsalatverbot";nothing
1011457705559319;"Sollte die Polizei tatsächlich bewusst den vereitelten Anschlag als Finte verkaufen, dann ist dies ein Verbrechen an den Bürgern Münchens bzw Deutschlands.
Denn uns in Sicherheit wiegen, ist in der gegenwärtigen Situation so, als würde ich einem kleinen Kind erlauben, zukünftlich bei Rot die Strasse zu überqueren.";nothing
963505617021195;http://www.chiemgau24.de/news/deutschland-welt/salzburg-17-jaehrige-vergewaltigt-august-treppelweg-salzach-5337751.html;nothing
1065581203480302;Den heiligen Grahl hab ich schon gefunden.;nothing
1063742520330837;Daumen hoch!;nothing
1123527124352376;Die müssen und für geistig beschränkt halten .;nothing
985374328167657;"Nein die Presse wird es auf 5000 abrunden, da ""durchgezählt"" eine Spanne von 5800 bis 7200 angegeben hat.";criticism
1108385832533172;"Lasst mal die Einheiten ran die beim Fußball eingesetzt werden.
Die hauen da richtig Pfefferspray rein und dann schreien sie wie die Babys
Aber die Einheit pflügt sonst Blümchen diese Luschen";nothing
857616994276725;woher sollten diese auch kommen?;nothing
989187127786377;Am Milch Preis ist pegida noch nicht schuld. Noch;nothing
858051254233299;Sie haben nicht wirklich verstanden, was der Autor und auch ich meine oder? Ich könnte jetzt die Gegenrede antreten und sagen, dass die NOGiDas mit der ANTIFA kuscheln und zwischen tollen Künstlern am Montag der Antifa ein Podium gegeben wurde, um Ihre Hetze an die Menschen zu bringen... Aber dieses Hin-und Hergeschiebe von Schuldzuweisungen bin ich langsam so satt! Vllt. sollte sich PEGIDA wirklich klarer von den randrechten Strömungen abgrenzen. Gleichzeitig sollten die Gegendemonstranten Ihre von Politikern geschürten Ressentiments ebenfalls hinterfragen! Nur so kann ein ernst gemeinter Dialog überhaupt stattfinden. Alles andere ist Augenwischerei!;criticism
951542294884194;Die in der Kantine bei allen Studenten & & mit Speisen dürfen...und keiner kontrolliert was die für Krankheiten mitschleppen. Unglaublich;nothing
1281;"Diese sogenannte ""Frau"" hat noch viel brutaler in die Fresse verdient.";nothing
857598544278570;Ich schreibe mir jede Firma auf und rufe zum Boykott gegen diese auf wo ihr arbeitet;nothing
856764727695285;"""Deutsche Opfer, fremde Täter"".
http://www.deutscheopfer.de/";nothing
972345446137212;Hat diese dumme Frau vergessen was die Linken Affen in Frankfurt angerichtet haben, es ist eine Schande was hier in Deutschland für Politiker regieren .;criticism
876247805746977;wie lange musstet ihr überlegen um euch diesen schwachsinn einfallen zu lassen..aber ok wenn ihr und nur ihr an den blödsinn galubt..;nothing
968389086532848;https://www.facebook.com/liztastic15/posts/418460491695002;nothing
856937417678016;https://www.facebook.com/photo.php?fbid=765459976865803&set=a.291332920945180.69266.100002054220883&type=1;nothing
855015864536838;Antifa meinen auch sie stehen auf der richtigen Seite;nothing
998383980200025;"Ich habe gerade eine Email bekommen und darin wurde ich aufgefordert eine Petition zu unterschreiben. Diese Petition heißt ""für ein Bundes Deutschland #gegen Pegida""! Angeblich haben sie schon 400000 Unterschriften!";nothing
1105425752829180;Wenn das genehmigt wird steht die Moschee bestimmt nicht lange ...;nothing
964082396963517;"Wer von Euch hat denn ernsthaft das Interesse, eine Partei zu gründen und die Forderungen von PEGIDA auf parteilicher Ebene zu vertreten?

Es macht keinen Sinn, dauerhaft herumzueiern, um sich von Politikern als fehlgeleitet oder als Nazi bezeichnen zu lassen.

Das sind wir nicht... wir vertreten klare Interessen und daraus kann man ein kompaktes und gutes Parteiprogramm machen!";nothing
