id;description;vio
1095979647107124;"Sie nähen sich die Münder zu, randalieren und liefern sich Straßenschlachten, sie bringen sich gegenseitig um und so weiter und so weiter ! Wie kommt es das Menschen die vor Kraft strotzen und so viel Gewalt und Brutalität in sich tragen angeblich vor Krieg und Verfolgung fliehen obewohl sie ja bestens dazu geeignet wären ihr Land und die Familie zu verteidigen ? Hier läuft was anderes aber bestimmt keine Flüchtlingswelle ;)";nothing
857141227657635;"Hallo Pegida-Anhänger, sagt mal, wo kann man sich denn die 10€/h abholen, die man als Gegendemonstrant verdient? Und was zahlt ihr?
";nothing
1043805732324516;René Terne, das ist nicht ganz richtig. Die größten Volksverhetzer sind die Medien. Die Politik kommt erst auf Platz zwei =D;nothing
1010654255639664;Sanktionen gegen den Terror unterstützene Staaten, also gegen z.B. USA, Großbritanien und Deutschland.;nothing
1010756465629443;Noch mehr solche möchtegerne die sich ins Rampenlicht rücken wollen. Die sind genauso wie sie aussehen. Aber den Vogel hat bisher Till Schweigerspiegel abgeschossen. Also nix oben mitspielen ihr beiden warmen.;nothing
894674270570997;dies habe ich eben bei herrn todenhöfer gepostet und schon wurde ich gesperrt ... also die wahrheit darf man dort auf jeden fall nicht schreiben ..... ganz ehrlich herr Jürgen Todenhöfer ich habe sie mal gemocht, bzw. fand ich sie sympathisch und sogar sehr, sehr mutig, aber was sie jetzt hier schreiben, das geht mal garnicht. bisher ist nicht erwiesen wer diesen brand legte und bis dahin wäre es für alle menschen (deutsche und ausländer) echt hilfreich nicht solche dinge in die welt zu setzen, das ist nämlich garnicht förderlich für eine verständigung. es gibt nachweislich soviele brandstiftungen von asylbewerbern in ihren eigenen unterkünften, da hat niemand einen aufruf gestartet um das ganze zu instrumentalisieren. was ist passiert, bedroht man sie, dass sie aufeinmal den totalen kurswechsel hinlegen oder was ist seit diesem video passiert ... http://juergentodenhoefer.de/islamischer-staat-das-interview/;nothing
935351449836612;nein natürlich nicht, dies gehört alles zu Deutschland .;nothing
1010843805620709;Das ist euer Problem. Ihr seid nicht die Mitte. Ich habe auch Bedenken und bin der Meinung, dass einiges nicht richtig läuft. Aber gerade mit solchem dummen Geschwätz enttarnt ihr euch. Ihr seid Homophob? Dann könnt ihr dem IS die Hand reichen, die köpfen und foltern Homosexuelle. Hier sieht man klar, dass ihr entweder dumm oder rechstsextrem seid. Beides repräsentiert nicht das Volk, das ihr ja laut euren Parolen sein wollt. Und gerade dieser Hippster versucht was vom kämpfen zu erzählen? Ich lach mich tot. Schwule Soldaten? Ja, will ich! Die leisten mehr für das Volk als ihr es jemals leisten werdet!;nothing
1124408774264211;Nico Anders Der neue Faschismus wird nicht sagen, ich bin der Faschismus, er wird sagen, ich bin der Anti-Faschismus.;nothing
1152512011453887;in diesem Land wundert einen gar nicht mehr;nothing
858012627570495;Solche Geschichten schreibt auch nur die Realität :D Iranerinnen protestieren gegen Roths Kopftuch!;nothing
1063670877004668;"Ganz einfach: je mehr Migranten ein Schulsystem integrieren muss, umso schlechter schneidet es in der Gesamtwertung ab.

Was dann übrigens auch Indiz für die Zukunft des jeweiligen Wirtschaftsstandortes ist.";nothing
856821354356289;Verlogene politiker??;nothing
888043851234039;hier sagen die aller wenigsten, dass die ausländer schuld wären... richtig lesen... wenn ich sowas immer schon höre... lächerlich.;nothing
1043595955678827;"Das hat zwar nichts mit dem Thema zu tun aber ich will das ihr über die hinterhältigen Pläne Europas Bescheid wisst. Wäre auch lieb wenn ihr das Teilt und weiter verbreitet denn das wird geplant, denn so schrecklich könnte die Zukunft aller Frauen und Männer in Europa bald aussehen.

4. Januar 2016 um 20:00
Sarkozy fordert 2016: Jeder muß mindestens einen Neger heiraten!
Sarkozy: Gemischte Rassenehe bald Zwang – Mixed Race Partners will be enforcedWer den Film noch nicht gesehen hat. Dies Thema wird auch 2016 beherrschen. 
French Pres. Sarkozy: “What is the goal? The goal is the international mixed race marriage. There is no choice. It is an obligation. If there is no volunteering for this, then the State must take measures to enforce it. We must change, and this is how we change.”

https://m.youtube.com/watch?ebc=ANyPxKrxy89ay3D0WwPdRBmYWCukfTkgYmH8pN-_u0AYyJNHsabLt_t8Btjur2nRcHsM61qwwB08ayxoEtyJQZNpwYSoWqSmCQ&v=44vzMNG2fZc";nothing
856903121014779;Wieviele demonstration und wieviele Teilnehmer muss es noch geben damit sich endlich mal was positiv ändert?;nothing
856748667696891;Okay also presse berichtet von gegendemo auf 8000qm von 35000 leute vor n paar wochen ... wenn diese zahlen zugrunde genommen werden waren heute un die 70000 bei pegida ... und merkst was?;nothing
874457365926021;als Orga Team sollte man in der Lage sein ,fehlerfreie Kommentare zu schreiben.  Ob ich etwas falsch schreibe juckt niemanden ...;nothing
1094616213910134;Hauptsache es gibt keinen Krach - darauf warten Sie ja alle. ??;nothing
982643371774086;Die EU ist Misst. Sehen die das nicht.;nothing
991362680902155;"Die Rentner lassen sich am Wenigsten verarschen denn die haben genug Lebenserfahrung. Nachhilfe brauchen eher die Studenten , 
besonders die die uns immer zählen .";nothing
857437157628042;"Dieter Müller das meine ich....die meisten von Euch sind sogar zu dämlich auf einen Link zu klicken. Sich dann vielleicht nochmal die Zahlen anzuschauen ist wahrscheinlich eh zu viel verlangt - glaubt Ihr ja eh nicht, weil alles erlogen von ""denen da oben"". Die eigene Meinunge (aufgebaut auf Vorurteilen vom Stammtisch) ist eh gefestigt genug.
Also, die Zahlen für Dich Dieter Müller: Arbeitslose in Neukölln: nicht 75.000 sondern 18.557 (davon übrigens nur 3.722 ""ausländisch""). 
Mammaa Metamizola Ihr greift auch echt nach jedem Strohhalm und Sachverhalte zu instrumentalisieren, oder? Was hat Maria mit Pegida zu tun?!? 
1. waren die beiden ""Mörder"" (Anführungszeichen, weil noch nicht verurteilt) beides Deutsche (beide hier geboren)
2. hatte Maria offensichtlich kein Problem mit muslimischen Jugendlichen (woher glaubst Du eigentlich zu wissen, dass die Täter muslimisch waren???), denn sie hat ja ein Kind mit einem von ihnen bekommen.";nothing
1069066239798465;"#PEGIDA #GrünWÜRGT #Kompost 

Kretschmann: „Fragen Sie, was Sie wollen“ – das entgleiste „Monitor“-Interview mit dem BaWü-Ministerpräsidenten Winfried Kretschmann.

Sehr witzig was dabei herauskommt wenn ein Linker (#Kretschmann) von einem Linksradikalen (Monitor-Typ) „interviewt“ wird.

Dieses „Interview“ sollte demnächst in „Neues aus der Anstalt“ wiederholt werden, 1 zu 1 im O-Ton – wird sicher der Brüller.";nothing
982729191765504;"Ich habe jetzt nur Angst und bitte lasst mich nicht Recht haben bitte bitte bitte.....wenn die, die Grenze nicht mehr halten können und diese Gestürmt wird...diese Horde auf die Polizisten gehen und nur einer die Nerven verliert....und einen oder mehrer Erschiesst dann wird es von innenherraus sowas von abgehen wenn die, die schon hier drinne sind erfahren das auf einen  Ihrer ""Brüder"" geschossen wurde....dann is hier Land unter! ES DREHT SICH MIR DER MAGEN UM bei dem Gedanke";nothing
857267960978295;"Es ist echt krass wie dumm viel deutsche schon sind, nicht mal für die eigene Leute was über. 
Aber für andere sich wie Hektor in die Buletten schmeißen.";nothing
1064857553552667;Also ich würde sagen in Sachsen ist Deutsch eine Fremdsprache,  denn das was da gesprochen wird ist kein deutsch und kann eh niemand verstehen :D;nothing
858428440862247;"Allen, die jetzt schrecklich enttaeuscht sind, die aber nicht brav in die Vereinzelung zurueck wollen, emfehle ich 

          KETZERBRIEFE lesen!

Als erste Schnupperprobe vielleicht die Flugblaetter zu Pegida. Leicht beim

BUND  GEGEN  ANPASSUNG

herunter zu laden.";nothing
1035110559860700;Vielen Dank an alle Patrioten die sich nicht unterkriegen lassen. Macht weiter so. Im Westen würde so etwas wohl erst möglich sein, wenn es einen muslimischen Terroranschlag mit 100 oder mehr Toten geben würde - und selbst wäre ich mir nicht sicher.;nothing
857961824242242;Wer ist Lisa?;nothing
856844321020659;Die Zahl ist nicht entscheidend . Entscheidend ist das wir da waren . Zuverlässigkeit ist wichtig . Steter Tropfen höhlt den Stein.????????;nothing
876290565742701;"Erstens hat Deutschland garkeinen Fachkräftemangel , sondern der Wirtschaft mangelt es an Fachkräften die sich für einen Hilfsarbeiter Gehalt beschäftigen lassen wollen. Zum Zweiten , wenn man ab dem 45zigsten Lebensjahr als nicht mehr beschäftigungsfähig erklärt wird , ist kein Wunder wenn die Auswahl geringer wird. Den der Wirtschaft perfekt passenden Mitarbeiter gibt sowieso nicht. Weder hier noch irgendwo anders auf der Welt. 
Pegida ist an garnichts schuld !!! Alles was im Zusammenhang mit Pegida genannt wird ist nicht von Pegida geschaffen worden , Pegida ist keine Partei , nicht in der Regierung , Bundesrat oder Bundestag vertreten. Die die Pegida irgendeine Schuld geben sind doch die eigendlichen Schuldigen. Pegida hat jetzt schon mehr erreicht als irgend eine Partei in Deutschland. Vor über zwangzig Jahren hatten wir schon mal das gleiche Asylproblem und man hat daraus einfach nichts gelernt. Diesmal wird man sich nicht mehr drücken können.
Genug ist genug !!!";nothing
894949343876823;Ertan Giritli, Kannst Du Mir sagen warum Deine Landsleute so schlecht integrieren, gerade in Berlin bei mir ist es ein großes Problem;nothing
1095967943774961;so rebellisch wie sie sich auf dem Video verhalten so werden sie auch in Deutschland auftreten, alle wieder zurückschicken, damit wir in Deutschland wieder ruhiger schlafen können;nothing
1011171668921256;"Heute gefunden auf der Facebookseite von heuteplus: Da setzt diese angebliche Terrorismusforscherin den IS als radikale Bewegung mit Pegida gleich. Unfassbar...    Zitat:  ""13. Würden Pediga-Demos von alleine aufhören, wenn niemand mehr über sie berichtete?
Dr. Des. Matenia Sirseloudi, Terrorismusforscherin Uni Bremen:
- Nein. Wir haben eine diversifizierte, multiple Öffentlichkeit und diese Leute haben ihre eigenen Medien. Auch der IS ist nicht auf die Massenmedien angewiesen, beide radikalen Bewegungen nutzen dabei sehr effektiv das Internet für ihre Zwecke.""";nothing
1111856508852771;https://www.youtube.com/watch?v=xQOV_zAOYXk&feature=youtu.be;nothing
1111327558905666;1a?? die Änderung noch schnell in ihrem Land verbreiten und wir haben schnellstens wieder Ruhe hier????;nothing
1095967293775026;???? /Quelle ?;nothing
882701035101654;Und du hast vergessen zu sagen sie brauchen auch nicht zu arbeiten. ....;nothing
1108251329213289;Man Tränengas und Gummi-Geschosse rein und den Sack zu machen da ... sowas beklopptes !;call2violence
876259739079117;Mäßigen Sie Ihre Wortwahl!;nothing
1065798570125232;Wählt die Altparteien ab und zwar alle.;nothing
986002914771465;Manche Menschen machen den Wert eines Menschen auch an etwas anderem fest als am Bizeps. Sehe schon, hier herrscht geistige Einöde. Was solls, für solche Deppen wie dich Matthias wird z.B. in Chemnitz gerade ein Fußballstadion gebaut für 27 Millionen. In der Zwischenzeit fehlt es an Gymnasien an Unterrichtsmitteln wie Büchern und Arbeitsheften und die Philharmonie wird zu einen B Orchester abgewertet. -> GG, möge der Pöbel für immer siegen;nothing
1095923793779376;Wo ist da der Kinderschutzbund. Das ist doch langsam strafbar was die da machen und dann noch Kinder mit rein ziehen. ??????;nothing
1010748142296942;Die beiden warmen Brüder!!!;nothing
857616500943441;http://www.zeit.de/gesellschaft/zeitgeschehen/2012-05/friedensrichter-islam-justiz;nothing
972140772824346;Dann will ich hoffen, das die Polizei ganz schnell die richtigen Hinweise  erhält die zum Täter führen und  das Ergenis nicht zugedeckelt wird. Ich erinnere wieder an Tröglitz wo die Klarstellung immer noch aussteht.;nothing
1055240207847735;merkel muß weg ! sonst ist Deutschland ...unsere Heimat verloren ! Was diese hirnverbrannte schon angerichtet hat ist icht mehr hinnehmbar....warten bis zur nächsten Bundestagswahl ...da kann alles zu spät sein ....Das Ausmaß dieser katastrophalen Asyl Politik ist jetzt schon nicht mehr überschaubar . Gott sei uns gnädig !;nothing
856908921014199;Glaube nicht das wir dazu Russen brauchen !;nothing
1011313578907065;Da gebe ich Ihnen Recht. Sowas geht nicht! Ich kann nur von mir sprechen...ich habs noch nicht gelesen. Auf einer der Demos in Duisburg stand sogar eine dunkelhäutige Frau mit Kinderwagen dabei. Das fand ich gut weil es ja dann auch zeigen müsste das Pegida nicht Fremdenfeindlich ist so wie sie in den Medien oft dargestellt werden.;nothing
1012235742148182;oh Gott sind die doof;nothing
982644278440662;ich kann diese Maßnamen nur begüßen jeder Politiker inDeutschland sollte sein Land so schützen anstatt über Orban herzuziehen der Mann hat Eier;nothing
995845677120522;Deutsche Polizei, macht euch nicht zum Spielball der Politik.;nothing
1385;Als Bulle hat mans nicht anders verdient - schlachtet das Vieh !;call2violence
982652465106510;Ich schäme mich für die Europäische Union, niemand ist in der Lage, die Ungarn in der Krise zu helfen.;nothing
1055409371164152;Schwarzafrikaner lehnen Kondome grundsetzlich ab;nothing
858278004210624;"Deutsche Heimatvertriebene??? Sind das nicht die ""Flüchtlinge""des letzten Jahrhunderts?? Wie ""gut"" diese Menschen von ihren deutschen Mitbürgern bei ihrer Ankunft behandelt wurden lässt sich in vielen Interviews aus besagter Zeit wiederfinden... Hmmm..";nothing
1064990173539405;die haben auch schon ein Auto auf dem Aldiparkplatz gefunden und es bei der Polizei abgegeben ??;nothing
1064312623607160;Last euch nicht unterkriegen ein Rheinländer;nothing
1084363821602040;Weet je de dakloos in Nederland vroeg maar veel.;nothing
857639680941123;"interessant das alles hier mal wieder nachzulesen. es wird sich tatsächlich nur an den ""ausländern"" hochgezogen. doch die allein sind nicht das problem. keiner will den muselmann von der ecke los werden oder den vietnamesen oder kubaner usw. es geht auch nicht um kriegsflüchtlinge. vielen geht es gegen die unfähigkeit der politik, gegen islamistische trerroristen die menschenverachtende dinge in syrien, irak und afrika verüben. solche zustände möchte ich hier in deutschland nicht haben. ebenso politiker die am volk vorbei regieren. politiker die neben USA und Russland der dritt größte waffenlieferant ist. vorallem die grünen sind schlimm. vor jahren noch aus der nato austreten wollen und nun schicken sie unsere soldaten weiter weg als ihre väter jemals waren. eine kanzerlin die sätze sagt wie z.b. ""mit mir wird es keine pkw maut geben"". es ist völlig gleich wen man wählt, der kurs steht fest, man wählt nur alle 4 jahre den lokführer. für mich persönlich ist nur ein einziger politiker kompetent genug, gregor gysi, schade ist nur das sein gefolge drum herum nich im ansatz kompetent ist. SPD, CDU, güne, linke, npd und was sich sonst noch alles partei nennt, haben keine ahnung wie man mit harz4 alles bezahlen kann, sie wissen nicht wie es ist vollzeit zu arbeiten und sich noch geld vom amt holen zu müssen, keiner von diesen gaunern hat auch nur den hauch von integrität. nennen sich abgeordnete und hocken in zig vorständen. diese leute sollten mal die arbeit eines bäckers, einer reinigungskraft, einer verkäuferin, eines wachmann´s, eines frisörs machen und mit dem lohn leben. und wenn dann menschen zu 10.000senden auf die straße gehen, werden sie als nazi´s beschimpft. eines steht unweigerlich fest. die politiker dienem dem volk, werden vom ihm bezahlt. DENN DAS HABEN DIE HOHEN HERREN VERGESSEN... mfg";nothing
1065911530113936;"Ja. Das trifft genau den Nagel auf den Kopf. Die Ossis hatten damals Aufbauhilfe (Ausbildungshilfe) für Angolaner, Algerier, Vietnamesen und wer auch noch. Wir haben gelernt mit Ausländern umzugehen und zusammenzuleben.

Aber die haben sich ordentlich verhalten, bis auf die messerstechenden Algerer ( waren aber wenig an der Anzahl). Die anderen waren lieb, unauffällig und angepasst. Sie forderten nichts und arbeiteten in den Betrieben, um zu hause (im eigenen Land) Wissen weiterzugeben.

Aber was jetzt im Land los ist, ist falsch für die deutsche Bevölkerung und die Ossis sehen auf grund ihrer Geschichte sensibler hin. Die haben ein anderes Gespür für Ungerechtigkeit und Unfähigkeit der Staatsoberhäupter.";nothing
857816264256798;Noch so ein Held hier.;nothing
1058138050891284;na endlich passiert mal was, wenn keine neuen leute herkommen kann endlich mal versucht werden alle die hier eh schon rumgeistern registrieren zu lassen so wie es ja eigentlich sein sollte aber nicht passiert;nothing
895718847133206;also der tod von khaled b wurde ja wohl aufgeklärt ... http://www.spiegel.de/panorama/justiz/tod-von-khaled-b-in-dresden-haftbefehl-gegen-mitbewohner-a-1014469.html;nothing
854998091205282;https://mopo24.de/nachrichten/mitbewohner-von-khaled-legt-gestaendnis-ab-4021?isAjax=1;nothing
856798504358574;Pegida hat 20-25tausend angemeldet [@IND] können sie gerne beim Ordnungsamt nachfragen;nothing
1123531397685282;... und wir sind heilfroh, daß sich das definitiv bis 2017 ändern wird!;nothing
856825877689170;Was für eine frustrierte Person du bist Sandra Ahmad!!Liegt deine Aggressivität an deinem Nachnamen???Wenn du nicht Salafist,Terrorist oder streng nach dem Koran lebst und alle Christen als ungläubige bezeichnest-dann weiß ich nicht warum du gegen Pegida hetzt bzw gegen die Menschen!!!Gebrauch deinen Verstand du gebildete Person-wie du selbst behauptest !;nothing
1011644432207313;http://www.epochtimes.de/politik/deutschland/asylkrise-sigmaringer-krankenhaus-muss-nachtschwestern-mit-security-schuetzen-a1285793.html?meistgelesen=1;nothing
1374;...wäre ne Kugel in seinen kranken Schädel nicht die bessere Variante, als ein Leben lang Vollverpflegung 😁;support
925417774163313;"http://www.bild.de/regional/hamburg/polizei/sucht-sex-gangster-mit-schuh-foto-41194014.bild.html südländisches Aussehen . „Das müssen wir aushalten!“

Die frühere Ausländerbeauftragte der Bundesregierung, Marie-Luise Beck (Die Grünen).";nothing
982683221770101;"So wird es generell werden wenn die netten Asylafisten ihren Willen nicht bekommen oder gar abgeschoben werden sollen... aber  damit diese Kreaturen wieder aus dem Land zu bekommen sind wird zwar gefordert aber nicht überfordert;)";nothing
991256247579465;Grüße aus Eisenhüttenstadt. Wir sind mega Stolz auf Euch. Passt auf euch auf und kommt alle wohlauf nach Hause.;nothing
855122247859533;und wenn pegida gebetsmühlenartig sich von rechts abgrenzt, das wird nicht akzeptiert, weil man es garnicht akzeptieren möchte, das passt nicht in den kramm, dann kann man nichts mehr gegen pegida vorbringen ... mit dem namen gebe ich dir teilweise recht (obwohl es die islamisierung gibt), aber befasst sich die CDU nur mit christlichen themen bzw. ist sie überhaupt christlich in ihrem handeln (?);nothing
946005722104518;"Afghanistan, Syrien, Irak, Somalia und Eritrea.
Das sind die primitivsten muslimische Länder der Welt. Und die werden jetzt uns mit ihrer rückständigen Kultur und mit hoher Kriminalität bereichern.
Grenzen zu für diese ""Menschen"".";nothing
1134071846631237;WARUM???;nothing
1105423309496091;"Die Pest vom 21. Jahrhundert! 
Der Islam gehört nicht nach Europa. Ein zweites Wien wird kommen!";nothing
945459672159123;",,Interventionsorientierte Ziele und Strategien"" ???
Wie die wohl aussehen bei einer links orientierten Landesregierung?
Würde mal behaupten, den politischen Gegner bekämpfen. NSDAP lässt grüßen.";nothing
1056971114341311;Wenn man seinen Stimmzettel ungültig macht (nichts ankreuzen oder durchstreichen etc.), bedeutet so viel wie NICHT GEWÄHLT! Also keine Wahlbeteiligung! Die wissen schon, warum das in Deutschland so gemacht wird....;nothing
1065918040113285;Naja, Tillich kennt sich ja noch aus mit politischer Bildung. Der durfte ja sicherlich monatlich zur Politschulung in seiner SED-GO antanzen.;nothing
1035182749853481;Es geht eindeutig weiter...;nothing
858009524237472;Welche nicht-Wahrheit war denn dabei? was hätten die russen davon Pegida zu puschen? Du Troll???;nothing
1064981736873582;"Falls einer meine verlorene Jugend finden sollte wäre ich sehr dankbar. ;-)";nothing
935306229841134;diese Messerei lässt sich aber nur durch die ethnische Zuggehörigkeit erklären;nothing
1606;Das sich da keiner findest der bei einer Pressekonferenz eine Waffe in der Kamera hat um dieses Lügenschwein Seehofer gleich eine Kugel in den Kopf jagen tut. John und KD auch gleich eine Kugel in eure Antifaschistische Schädel. kommt immer gut.;call2violence
987849441253479;Klar wenn es um die eigenen Interessen geht soll alles schön demokratisch abgehen. Für Leute mit anderer Meinung gibt es die Nazikeule.;nothing
876244629080628;https://www.facebook.com/islamischezeitungde/photos/a.137358343606.109178.132543223606/10153059907748607/?type=1;nothing
862004313837993;"Das deutsche Grundgesetz (GG) sichert die Religionsfreiheit in Art. 4 Absatz 1, 2:
„(1) Die Freiheit des Glaubens, des Gewissens und die Freiheit des religiösen und weltanschaulichen Bekenntnisses sind unverletzlich.“
„(2) Die ungestörte Religionsausübung wird gewährleistet.“";nothing
861942757177482;Wir sind wieder dabei;nothing
856755627696195;Beim Weihnachtssingen waren es 17.500 offiziell, da war der Platz deutlich leerer, soviel zu 15.000 :D Sie lernen es einfach nie. Wahrscheinlich rechnet Roland Kaiser höchstpersönlich.;nothing
1035117356526687;Danke Dresden ich beneide euch um eure Gemeinschaftlichkeit und euren Zusammenhalt.....und stehe in Gedanken euch bei;nothing
1121880017850420;Ok du hast Recht;nothing
1246;Stummel abschneiden u an den Füßen aufhängen 😡😡😡... viel zu wenig, tolle Justiz!;call2violence
855268047844953;Alles Pinats demgegen über was noch alles auf uns zukommen wird ! Wacht auf informiert euch im Net.,nicht in der Lügenpresse und den ``guten und fair berichteten ``Medien. ( Es darf gelacht werden) Den Wetterbericht und Sportnachrichten ja , ansonsten nein ! ! ! Der Tag wird kommen an dem wir uns Lutz in tausendfacher Ausführung wünschen ! ! ! Aber ist ja alles nicht wahr was PEGIDA fordert .;nothing
982699335101823;Die verdammten Drecksvölker,und Deutschland will sich das Dreckspack ins Land holen!;nothing
1121952114509877;"Danke Lisa für deinen kurzen und pägnanten Spruch. Dachte ich auch immer. Ich klaue mir deinen Spruch schnell mal, ohne deine Erlaubnis. :-)
Es freud mich immer wieder, wenn ich sehe welche guten Leute WIR in UNSEREN Reihen haben.";nothing
857279430977148;Wollen wir nur hoffen dass das Konzert dann heute Kostendeckend abläuft.;nothing
856800091025082;[@IND].  Ihre Unterstellungen sind schlicht falsch und sollten doch, eben wegen Ihrer Bildungsbiografie, nicht in billiger Mutmaßung münden. Welchen Punkt des Papiers sollte man denn nicht verstehen können ? Haben Sie denn einen regen Kontakt zu grösseren Städten ? Die Islamisierung nimmt leider kaum Arbeitsplätze weg. Ihre Argumentation klingt für mich eher als eine, welche ich unüberlegten Gutmenschen zuschreiben würde.;nothing
861972287174529;Aufgehst ??????;nothing
982677708437319;Die hält keiner mehr auf;nothing
857422037629554;"Danke für die Antworten. Für mich ist die andere Tat auch indiskutabel. Das ist ja wohl keine Frage. 
Und ich bin NICHT froh, wenn sich etwas bewahrheitet, egal ob in die eine oder andere Richtung. 
Genau so ist es auch bei dem Mord an dem Mädchen. Ist doch vollkommen Wurst, ob der Täter Deutscher oder Türke, Kathole, Moslem oder Wurstfabrikant ist. War einfach ein sehr kranker Mensch. Würde ich vermuten.";nothing
925244490847308;"L E S E E M P F E H L U N G 
Ein inhaltlich richtig guter Bericht über das, was Tatjana Festerling heute gesagt hat. Bemerkenswert und lesenswert! Epoch Times kritisiert auch, dass zahlreiche Medienvertreter die Rede mitschnitten, daraus aber nur aus dem Zusammenhang gerissene Ausschnitte veröffentlichten.";nothing
1012236265481463;Steht doch im Text, ist nur ein Fakebild von Refugeeswelcomechaoten :-);nothing
1121892254515863;mir geht es genauso, wenn ich dieses arabische Gequassel schon höre, geht mir die Galle dermaßen hoch. Die schaukeln sich den ganzen Tag die Eier und amüsieren sich und wir müssen denen noch Geld hinschmeißen.;nothing
882712288433862;Ein Idiot weniger;nothing
1065204803517942;Wenn die das Bernsteinzimmer finden ist doch auch nicht schlecht. Oder;nothing
968119476559809;Dass das Zitat von irgendwelchen Rechtem Pack vollkommen aus dem Zusammenhang gerissen, und verfälscht wurde ist Natürlich egal.;nothing
1095972950441127;Knüppel frei und drauf;call2violence
1056517317720024;Auch bei diesem Kommentar sticht der gebildete, kultivieret Mensch des 21 zigsten Jahrhundert´s heraus.;nothing
972290722809351;uuii, na das füllt doch bestimmt auch eine ganze Sendung von der Lügentante Illner...;nothing
963533570351733;"Wundere mich nur:

https://www.facebook.com/photo.php?fbid=857271981023687&set=a.857245714359647.1073741827.100002226780997&type=1&theater";nothing
862086183829806;"Jetzt beleidigt und abhauen ... aber natürlich, wir sind unter deinem Niveau ;-) Schwach einfach, ganz schwach";nothing
857305354307889;Wieso haben sich die Deutschen schon immer ausnutzen lassen? Was meinst du?;nothing
881999871838437;Das Zitat ist von Theodor Körner;nothing
963580120347078;Ich wechsel da ab und an mal durch, auch wenn's nix bringt. Aber ich will net die Klappe haten, sonst haben wir irgendwann 'n neues '38-'45 und da hab ich keine Lust drauf...;nothing
1010297495675340;Christine Spielmann ! Lassen Sie sich doch nicht auf solche Diskussionen ein! Diese bringen nichts! Und wir haben keine Angst vor diesen illegal einreisenden Nichtsnutzen! Wir sind wütend, dass man diese verkorkste Asylpolitik zulässt Und diesen Kommis, die dann in der Regel unsachlich und beleidigend werden, na, ja, pfeifen Sie drauf!;nothing
1035143016524121;"Dann organisiere was bei dir in der Gegend Menschenskind! Wie mich derartige Kommentare aufregen. Mensch Leute wir müssen in Massen überall in Deutschland friedlich auf die Straßen, nicht nur in Dresden. Pegida in Dresden wird euch das Demonstrieren für unser Land nicht abnehmen!

Jeder muß mit ran, überall! Bitte dies als konstruktive Kritik nehmen, ist nicht böse gemeint.";nothing
894667730571651;Sonderschüler in der Politik.. OMG..;nothing
985395224832234;Warum gibts denn sowas nicht in Cottbus ????????;nothing
857945770910514;Maastricht ist wie Versaille ohne Krieg - a la Fronkreich.;nothing
857814067590351;das ist von 2007, nur mal so als Anmerkung;nothing
855145824523842;Ihr seid nicht das Volk! Mehrheiten sehen anders aus!;nothing
1010738995631190;Die Dämonisierungstechnik des Establishments im Kampf gegen Rechts ist verdächtig und macht die Dämonisierer verdächtig. Der notwendige demokratische Kampf gegen Rechts geht anders.  http://www.rolandtichy.de/kolumnen/bettina-roehl-direkt/der-is-auf-der-siegerschiene/;nothing
855539141151177;Uwe wir müssen reden!;nothing
856797387692019;"Die Medien, egal welches Medium (Zeitung/Radio o. TV) haben auch einen ""öffentlichen"" Auftrag. Und dieser kommt, na woher...?";nothing
1035121239859632;"wir sind brüder und schwestern und lassen uns von so einem, wie hat er immer gesagt "" ARSCHLOCH"" nicht trennen und von unserem weg abbringen -- deshalb auch noch viel mut und kraft für 2016";nothing
1058113147560441;"Aber nun gut, ich werd dir folgendes sagen. In meinen Augen seid ihr ganz arme Socken.

Muslime sind genauso Menschen wie alle anderen. Sie haben Respekt vor der Ehe, vor älteren Menschen und vor der Familie. Sie kümmern sich um Hilfsbedürftige sind gastfreundlich und wissen das wir alle zusammengehören. 

Hetzt du gegen Muslime hetzt du gleichzeitig auch gegen Kinder, Frauen Behinderte und noch alle Personen die diesem Glauben angehören. 

Das ist echt Oberarm und ich wünsche euch ein wenig mehr verstand damit ihr das versteht!";nothing
1123528587685563;Die aktuelle deutsche Regierung besteht aus undemokratischen ideologischen Dummköpfen.;nothing
876873815684376;seid doch froh daß nicht mehr so viele kommen.die hängen doch spätsetens nach einem jahr bei euch rum und wollen harz 4.;nothing
1012646715440418;Na Gott sei Dank liebe Frau Päßler;nothing
882677958437295;Welch unsagbare Tragik ................................................................................;nothing
1123544881017267;Denen geht der A... auf Grundeis. Sie schlagen jetzt wild um sich, weil sie ihren eigenen Untergang fürchten.;nothing
855426764495748;Lern erstmal deutsch bevor du mir versuchst was zu erklären.Schon scheisse wenn ein “Ausländer“ die deutsche Sprache besser beherrscht, gelle?Stichwort Integration!;nothing
1069106379794451;Also ich mag die Grünen nicht, aber hier wird deutlich wie gewisse Zeitungsschmierer arbeiten! Wenn sie jemanden diskreditieren wollen dann tun sie es, egal welcher Partei er angehört!;nothing
