id;description;c2a
1096559607049128;Parasitter ??;FALSE
857867644251660;Pauschal Verurteilungen !! Ist sehr naiv !!!;FALSE
1078440362194386;denk mal nach ...;FALSE
857971204241304;Ich dachte ihr seid für Meinungsfreiheit? Lustig wie schnell sich das ändert wenn man euren Müll nicht unterstützt;FALSE
1094925390545883;Weil Pegida eben nicht alles ist. Es geht um die Sache und Pegida ist eben nur ein Baustein. Das sollten die Pegida-Führung mal langsam merken und nicht alles und jeden neben sich vergraulen, den sie nicht kontrollieren können. Wir ziehen am selben Strang. Siehe die Facebook Gruppe: #Demokratischer-Aktionstag.;TRUE
1011988792172877;Na da bin ich ja froh das Du das so einschätzen kannst,  dachte schon das du dumm bist, aber Gott sei Dank, du bist ja noch schlimmer. . .  ??????;FALSE
856903217681436;Richtige Statistiken? Davon haben die Systemlinge ja Ahnung - denn in den letzten Jahrzehnten, war das BRiD Regime nur innovativ im fälschen von Statistiken.;FALSE
856832781021813;[@IND] da hast du Recht ,  am besten  man lässt  sich die Welt von vorbestraften erklären  und rennt denen  dann ohne nachdenken  hinterher . ...;FALSE
856809334357491;Dann laßt das demonstrieren doch einfach. Ihr habt dort den geringsten Teil an Muslimen aber macht die dicke Welle...unfassbar.;TRUE
972147339490356;Die Täter mit aller Härte des Gesetzes verfolgen und lebenslang wegsperren ??;FALSE
857851117586646;Du kommst doch aus Mannheim ? Hast du mal schlechte Erfahrungen mit Muslime gemacht ? Ich habe schon mal mit Deutschen schlechte erfahrungen gemacht !!;FALSE
857299147641843;Hallo Herr Winter, ich habe keine Phantomfrage gestellt, sondern eine echte Frage und wäre hoch interessiert an einer Antwort. Es kann Ihnen nicht verborgen geblieben sein, dass es sowohl für den Begriff des Europäers als auch für den des Abendlandes sehr unterschiedliche Interpretationen gibt. Mich würde die Antwort von PEGIDA oder PEGIDA Mitgliedern sehr interessieren.;FALSE
935337036504720;Ja, ich denke schon und dieser ist ja oft an Bildung gekoppelt. Die Kriminalitätsstatistik geht aber nicht so detailiert darauf ein.  Das eher orientalische Täter zum Messer greifen, ist meiner Meinung nach hauptsächlich kulturell zu erklären. In diesen Mileus wird ein mittelalterlicher  Ehrbegriff gepflegt, der durch die Religion noch legitimiert wird. Konflikte werden halt mit Gewalt gelöst, das ausdiskutieren sieht man da als Schwäche.;FALSE
1080688565302899;(y);FALSE
967088909996199;Wir wissen eben noch wann wir den Mund aufzumachen haben. :-);FALSE
946607918710965;Jawollllo!;FALSE
1063722343666188;Andreas Bach wo hast du die Schüler kennen gelernt? Wahrscheinlich waren die Schüler noch nicht so Großmäulig ! Aber dafür schüchtern und unschuldig! Fakt ist wir sind vom Regen in die Traufe! Euer Schein trügt !;FALSE
855115507860207;"Servus , ich erkläre mal warum wir am Montagabend nach Dresden gehen ,
und nicht auf Gewalt oder sonst einen extremen Scheiß stehen.

Wir sind Mündige Bürger und keine Sklaven Die alle 4 J. das kleinere Übel wählen dürfen von dieser SCHEISSE.

Ich möchte nicht irgendwann in einem totalitären autokratischen Staat erwachen und mir dann vorwerfen müssen,
ich hätte nicht alles unternommen, um einen solchen zu verhindern
( wie es war von 1933 bis 45 , und alle schauten weg)
. Ich bin erzogen, Anderen, vor allem Schwächeren und Hilfsbedürftigen, zu helfen, aber auch alle Dinge kritisch zu hinterfragen und nicht als gottgegeben anzunehmen ( darum Bürgerdemokratie).
Vielleicht bin ich damit zu kritisch und stelle politisch Korrekten manchmal unangenehme Fragen, aber deswegen bin ich gerade aufgrund meiner Aufgeklärtheit wohl einer der größten und gefährlichsten Gegner von Extremisten, weil man mich nicht einfach manipulieren kann.

Ich mag keine HALBEN SACHEN UND ICH WERDE ETWAS DAGEGEN TUN .

gez. Berl";TRUE
1063714493666973;Iris Frühling na Gott sei Dank! Aber der Trend geht nach unten. Denn diese Regierung sorgt schon dafür! Darum wähle ich die AfD, damit die Kinder und Familienpolitik oberste Priorität hat. Die kleinste Keimzelle eines Staates ist die Familie!;FALSE
1080725415299214;"Die haben Orban, gut! Wer schützt uns vor dieser Frau? ""https://www.gloria.tv/media/DnrUgAv9F8A
Doch die beiden Autoren Ralf Reuth und Günther Lachmann werfen der CDU und Merkel in ihrem Buch „Das erste Leben der Angela M.“ vor, dass dieser DDR-Lebenslauf gefälscht – mindestens geschönt sei. Merkel sei während ihrer Tätigkeit an der Akademie der Wissenschaften Funktionärin gewesen, unter anderem habe sie als FDJ-Sekretärin für Agitation und Propaganda gearbeitet.""";FALSE
856777251027366;stefan helmke wenn es ginge würdet ihr doch Stalin klonen,das war ein Verbrecher du linkes dumpfhirn;FALSE
1064087450296344;"Tina Maja Glotze! ;-)";FALSE
1111397735565315;Genau so ist das.... das Geld lockt sie nach Deutschland.... . überhaupt kein Geld mehr... nur Kleider und Wertmarken...;FALSE
1111369242234831;Und sie leben wie Gott in Frankreich   so mancher arme Bürger würde sich freuen auch nur Ansatzweise ein Teil des Geldes zu erhalten---den Hartz 4 Empfängern ( Behinderte ) wird auch noch die Verlängerung ihres Ausweises in Rechnung von 28,80 € zugemutet---ist ja alles in Hartz 4 drin------------------ Die monatlich rund 350 Euro Taschengeld werden auf die Karte gebucht, die Abfrage des Kontostands sei per Smartphone möglich. ---unsere Rentner haben nicht mal ein Handy --- und müssen sehen, dass sie nicht verhungern----WAS FÜR NE BENACHTEILIGUNG DER EIGENEN BÜRGER------also nur noch A f D ---;TRUE
887987914572966;Bravo Front National (Y);FALSE
968133726558384;Kein Volk ist so blöd wie das Deutsche (früher mal Dichter und Denker) heute nur Marionette;FALSE
857842564254168;Müller, genau,geht es noch eine Schublade tiefer ??;FALSE
985443878160702;http://www.radiozwickau.de/nachrichten/lokalnachrichten/albaner-bewaffnen-sich-mit-zaunslatten-und-aesten-1165437/;FALSE
861975947174163;"Nein ;-)";FALSE
1012244788813944;???;FALSE
1134249383280150;"Gute idee, Merkel! Lern ruhig mal einen kennen! Fahr einfach nachts ein paar mal OHNE Security durch Berlin Neukölln. ...geh doch einfach mal nachts alleine über den Platz am Kottbusser Tor! Da lernst du gleich Dutzende deiner Kulturbereicherer kennen! !! Oder...oder noch besser : Lade einfach mal ein paar zu dir nach Hause ein! Schenke denen eine wohnung ! Verzichte auf ein Großteil deines Geldes und saniere damit die Wohnung....
Schau dir an, was sie mit gesendeten Lebensmitteln machen und frage sie, was sie von schwulen , lesben und Christen halten. ...
Merkel. ...du bist das LETZTE! Du hast keine Ahnung, bist von deiner utopischen Idee total verblendet ...
Und völlig Realitätsfremd! Es ist ja SO leicht da oben auf dem Tron zu sitzen, wo man genug Kohle hat und in Sicherheit ist....da lebt sich's ganz gut, was? Bleib von mir aus gerne da....aber halt die Klappe und hör auf so zu tun als hättest du IRGEND EINE AHNUNG von dem was in Deutschland so passiert!!!! Ich spucke auf dich,  Angie!";TRUE
972197916151965;Geteilt.;FALSE
982708021767621;Und die schon in vielen Schulen,in denen sie schon die Minderheit bilden, als schweinefressende deutsche ungläubige gemobbt werden.;FALSE
1064998423538580;Und wenn sie nicht gestorben sind...;FALSE
1055117441193345;"Sollte das was Herr Gerd Müller sagt , eintreffen dann hilft uns nichts mehr, das ist dann eine Plage unvorstellbaren Ausmaßes verursacht nur durch wenige Personen, einaml durch den IS, durch Obama mit seinen Kriegen, dem  arabischen Frühling und einer tollen Frau Merkel, wie war das so schön "" Zitat : Wir brauchen Fachkräfte , wir brauchen Zuwanderer, wir schaffen das "" ja FRau Merkel wir schaffen uns dank ihnen selbst ab, wunderbar welch gigantischen Schaden sie angerichtet haben dagegn verblassen zwei Weltkriege mit Millionen von Opfer zu einem Lacher dank ihnen.";FALSE
1007148322656924;wird morgen in Berlin sicher interessant!;FALSE
885892564782501;Fraufrei, da gibt's eine neue Regelung Minibarkosten übernimmt Antifa über erhöhtes Tagegeld.;FALSE
882719441766480;einer weniger der uns probleme bereitet;FALSE
857199634318461;nicht nur negativ reden über Islam und ...;FALSE
856748501030241;Die Polizei zählt bei Großdemos in 500 er Schritten. Also scheinbar eine Lügenzahl die von oben ausgerufen wurde.;FALSE
1011616312210125;Da hast du leider recht!;FALSE
857023301002761;Zu einem anderen hoffe ich wenn ihr das deutsche Volk representieren wollt/sollt (ich bin sogar arische gebürtige deutsche aus reiner Abstammung) ?? aber ich gehöre nicht zu dem Volk dass IHR paar tausend sein wollt;FALSE
1011472025557887;Demaiziere hat doch schon Glasbausteine vor den Augen und sieht trotzdem nichts.Armes Deutschland.Der Typ ist auch ein Fall für's Seniorenheim.;FALSE
855632754475149;"Ein ziemlich kleiner Teil des Volkes, hm? 150.000 klingt viel. Aber in Relation zu 82 Mio? ;-)";FALSE
857830134255411;Gerade sie sollten nicht von eingeschränktem Verstand reden;FALSE
1038923519479404;"""Deutschland hat die Grenzen für diese Menschen aus Nordafrika (da offensichtlich kein Asylrecht besteht!) bereits dicht gemacht, ""

Kann das wahr sein????";FALSE
1035136589858097;Fahham;FALSE
972151019489988;"Was auch immer ""Rückrat"" sein soll! Man sollte einigen hier mal den Duden zeigen!";FALSE
882680635103694;Das waren doch sicherlich deutsche Nazis, obwohl es könnte auch Putin dahinter stecken.;FALSE
951890494849374;Ach ist das schön,schade um jeden Tritt der daneben ging hahaha.;FALSE
960912113947212;Til Schweiger boykottieren;TRUE
1105424639495958;Das  Gequäke dann....., sehr erbauend !;FALSE
857523060952785;http://m.bundesregierung.de/Content/DE/Artikel/2014/08/2014-08-27-asylbewerberleistungsgesetz-kabinett.html;FALSE
1043891552315934;Thomas Wolf #RECHTSVERDREHER #LÜGENVERSCHWÖRER #AllesNazis #PEGIDA/STINKT #IchbeherrschediedeutscheSprachenicht,aberhetzegegenAusländer #Keinerhatmichlieb,deswegenhasseichauchalle #PATRIOTISMUS -> AUSGRENZUNG und RASSISMUS!!!!!;FALSE
1134095683295520;Schon passiert es war die Hölle ??;FALSE
1065311620173927;Nennt man ganz einfach : Menschenverblödung ??;FALSE
945916155446808;10.000 Flüchtlinge kommen. Ich aber garantiert nicht mehr?;FALSE
1012244472147309;Egal;FALSE
1010237855681304;"Christine Nordmann diese ""Statistiken"" über die ""Gefährder"" sind doch nur Schall und Rauch. Rechnet man pro ""Gefährder"" noch ca 50-100 Leute hinzu,welche aus dem Freundes-Familienkreis stammen,aus den ""Gebetskreisen"" usw,dann liegt die Anzahl derer,die diese ""Gefährder"" wissentlich unterstützen/decken (und somt kaum ungefährlicher sein dürften als diese ""Gefährder"" selber),doch um einiges höher.Von denen dürfte KEINER als ""einsamer Wolf"" unterwegs sein.Dieses Gerede von den ""Moderaten Muslimen"" die ja alle so ""friedliebend"" sind,ist eine Farce und dient lediglich dazu,den Islam von jedweder schuld auszuklammern. So wie sich die allermeisten Deutschen im 3.Reich zumindest durch ""Mitläuferschaft"" schuldig gemacht haben, so macht sich fast jeder Moslem ebenfalls mitschuldig.";FALSE
857315577640200;In Europa die selben Parolen wie in der Sowjetunion? Bitte Beispiele! Knallhart fertiggemacht? Darfst du nicht jeden Montag deine Meinung rufen und bedankst dich danach bei der super Polizei? Wenn mich etwas an die Sowjetunion erinnert, dann ist es dein künstlicher Aufbau von Feindbildern!;FALSE
968078219897268;Dann wären nicht so viele hier. Muslime sind als Sozialschmarotzer bekannt;FALSE
998374926867597;wo findet man denn eigentlich mal eine klare distanzierung zu akif p. ? er schadet so ungeheuerlich !;FALSE
857605034277921;Iris, nun aber gut, erzähl kein Schmarren, ich habe mir die 100 DM auch geholt und dann bin ich wieder nach Hause gefahren. Und diese 100 DM habe ich, neben den anderen 17 Millionen Ossis, davor, hundertfach, als Reparationszahlung, an Russland bezahlt. Auch im Namen meiner Brüder und Schwestern aus den gebrauchten Bundesländern.;FALSE
935432629828494;Jupp, meine Oma war auch dabei, währenddessen mein Opa noch in Russland eine Weile rum saß!;FALSE
856842077687550;"Bernd Müller, was meinste denn,"" mit drüber nachdenken""?";FALSE
967320066639750;Weiter so. Macht den Politikern mit ihrem Honig im Kopf Dampf unterm Arsch!!!;TRUE
991235044248252;Viel Erfolg, beste Grüsse aus der Schweiz :) www.facebook.com/i.bearth;FALSE
858080904230334;Ja genau aus dem 2.Weltkrieg...Und der jüngste ist 95.Du Vollhorst.;FALSE
857104277661330;"Kein Wunder. Die regierungstreue FAZ, die fast täglich gegen Pegida polemisiert, hat einige ausländische Zeitungen zitiert, haha. Was soll man glauben, wo zur gleichen Zeit überall in Europa
"" Ableger"" der Pegida entstehen und es in den USA schon seit langem eine Bewegung gegen die Islamisiering gibt. Solche Kommentare können Sie sich wahrlich ersparen, Leoni. Und wie die sehen, wird bi auf rechts- und linksextreme Kommentare hier nichts zensiert.";FALSE
1055327164505706;"Sehe gerade Stuttgart gegen Dortmund DFB Pokal.
Mir ist es  unerklärlich warum nicht einmal die Massen Merkel muss weg oder Widerstand ruft.
Solange die Masse das Maul hält stimmt hier etwas nicht in unserem Land.
Genau das wäre eine Gelegenheit Aufmerksamkeit in den Medien international zu bekommen.";TRUE
855013281203763;Ja mischt euch unter die Demonstranten beim Gröhlmeier aber zieht euch eine Abaja an bzw. ein Scheich Kostüm! Verteilt Bilder mit geköpften Menschen oder zeigt Kinder mit Waffen.;TRUE
1069083063130116;Oh Mann. Und sowas darf Interviews führen bzw. welche geben. Leute, viele würden wirklich arbeiten, im Gegensatz zu solchen Figuren.;FALSE
1096636900374732;Wieso lese ich das erst jetzt ????;FALSE
855039564534468;Frank, kannst du mir eigentlich mal erklären, warum so viele hier mit Fakeprofilen unterwegs sind? Habt ihr Angst mit eurem richtigen Profilen zu posten? Oder wollt ihr die Likezahl nach oben pushen? Im  übrigen ist das wirklich zum lachen.. Danke für diese tolle Vorlage!;FALSE
1057890780916011;jetzt ist es zu spät......sind schon alle da;FALSE
985358014835955;Habt ihr schon Zahlen ???;FALSE
1063649313673491;Sachsen und Thüringen ??;FALSE
1012909478747475;"P.S.: Passt auf, jetzt knickt Mutti-(wir schaffen das) Merkel ein. Horst und seine Bajuwarentruppe kann man schon mal ignorieren. Dass sitzt man nach guter alter Kohl-Manier einfach aus. Wenn sie eins von Helmut gelernt hat dann das Aussitzen. Aber gegen den Zentralverein wird Mutti jetzt die ""Keine Obergrenzen"" Flagge streichen. Dem kann sie nichts, aber auch gar nichts mehr entgegensetzen.";FALSE
857601067611651;http://www.bz-berlin.de/tatort/da-sind-die-brutalen-killer-von-maria-p;FALSE
1123526421019113;da würde es kein Gauck oder sowas von der Bande da oben geben als Bundespräsident;FALSE
1096990320339390;Eva Peters Sie drohen mir bzgl. der Wortwahl? lesen Sie auch was Ihre Gesinnungsgenossen hier so von sich geben??;FALSE
1007148202656936;Aber Toastbrot kann schimmeln! Was können die Antifanten?;FALSE
856830257688732;"Definiere Staatsverbrechen Katrin Reicht! ;)

Hahaa Christian Bartsch, sprach / schrieb er und machte eine Bemerkung!";FALSE
856760791029012;heisst warum oder weshalb.wollte aber nicht klugscheissen.;FALSE
993924647312625;"""In den meisten Fällen tritt Fingernägel-Kauen im Zusammenhang mit ungelösten Konflikten und Anspannungssituationen auf. Die Betroffenen können nicht angemessen mit Stress und Anspannung umgehen. Als verursachende Momente gelten einengende und unterdrückende Erziehung. Besonders, wenn Heranwachsende motorisch eingeengt und/oder emotional allein gelassen werden und aggressives Verhalten oder sonstige Gefühle nicht ausleben dürfen, kann es zum Fingernägel-Kauen kommen. So gilt das Nägelkauen als nicht angemessene (inadäquate) Affektabfuhr oder auch als Ersatzbefriedigung.""

https://www.facebook.com/photo.php?fbid=10204777219443346";FALSE
857191697652588;ach Herr Kreuser ?? dann erklären Sie mir doch mal bitte , warum sie pegida folgen und was sie sich dadurch erhoffen , was dann passiert ?!;FALSE
855014814536943;Falsch! Er liegt bei 25 Euro!!!;FALSE
857582244280200;"Lächerlich, in den Medien (auch RTL) berichten sie nichtmals von den Pegida Anhängern die zum Konzert vom Grönemeyer in Dresden erschienen sind !
ALSOB WIR NICHT AUCH DAZU ZÄHLEN WÜRDEN FÜR EIN WELTOFFENES MITEINANDER ZU SEIN !!  
Die Lügenpresse versucht immer mehr uns einzuschränken, 
aber genau das Gegenteil wird passieren !

Vielen wird durch Pegida die Augen geöffnet und jeder hat 
ein Recht auf Meinungsfreiheit. 

Deshalb wird es immer weiter gehen ;)
Alleine schon das die Zahl der Nichtwähler durch Pegida steigen wird, 
ist schon sehr viel wert und hat gerade Deutschland nötig !

Pro Pegida !";FALSE
882364201802004;Sehr schön das es Menschen gibt die sich nicht von Gutmenschen und Linksextremisten einschüchtern lassen. Winfried Stöcker (y);FALSE
952084304829993;Das dumme Schwein hat ja auf Gangbang gehofft. ..leider wurde es nur Bumm-Aua...trifft den Richtigen;FALSE
858051027566655;"Jede Minderheit träumt letztlich davon stärker zu sein, das ist insbesondere bei Glaubensbekenntnissen der Fall. Ich bezweifle das sich gläubige Muslime nicht wünschen würden, dass es in Deutschland mehr Muslime gibt. Spinnen wir diesen Gedanken weiter, was wäre wenn dies hier in Deutschland irgendwann der Fall sein sollte?  Der Islam kennt keine Trennung zwischen ""Kirche"" und Staat, selbst in der Türkei werden diesbezüglich gerade die Uhren zurückgedreht.";FALSE
1012561722115584;Abartig! Den striezelmarkt boykottiere ich!;FALSE
856972834341141;"Wenn die Frage beim Abitur im Fach Deutsch war: wie nennt man Menschen, die andere wegen ihrer anderslautenden Meinung unterdrücken...dann haste die richtige Antwort... 
Aber wer sich, trotz Abitur in Deutschland, nicht mit der deutschen Sprache anfreunden kann, ist hier irgendwie nicht so gut in Lohn und Brot zu vermitteln...";FALSE
857342207637537;Du mich auch, Müller.;FALSE
857968170908274;"Ich schäme mich auch ganz oft für einen ""deutscheren"".  C'est la vie.";FALSE
1057942044244218;Merkell lässt von ihrer Willkommenskultur nicht ab!! Hat sie gestern in München doppelt und dreifach erwähnt! Während andere hinter ihrem Volk stehen, verkauft die uns! Merkel ist der Untergang Deutschlands und wir halten uns viel zu still. Deshalb setzt die ihr Spiel fort....;FALSE
1056919414346481;GENAU!! Nehmlich zu heulen lachen ist anfangen uns 127 lassen!!!;FALSE
856904327681325;Das ist das Land der Vollidioten...;FALSE
858021514236273;Schweden http://youtu.be/dSI166wWDII;FALSE
945904295447994;es sind meist feige deserteure und wehrdienstverweigerer,,sowie kriminelle;FALSE
1067815666590189;Bitte, bitte, Klaus Ehm, nicht Merkelchen schreiben! Da denkt man an ein süßes kleines Ferkelchen. Für uns ist es eine hässliche, verlogene, schandhafte Frau!;FALSE
1124349200936835;Für Demo-Geld ist sich die ANTIFA für nichts zu schade.;FALSE
856952501009841;Stimmt u Familien die Kinder wollen können die sich leisten ??????;FALSE
1011201495584940;es gibt nix mehr zu verteidigen.;FALSE
857901160914975;KNECHT :);FALSE
857018617669896;Achja, und sag mir doch bitte wo die Grenze liegt, wieviele wir hier aufnehmen sollten?;FALSE
1012926712079085;Wir wollen aber mal nicht vergessen, das dieser Zentralrat sonst Gifts und Galle gegen jedes und jeden speit und immer mit dem Zeigefinger Richtung Auschwitz !  Jetzt scheint denen nur die Alternative schlechter als die -Nazis- Sollte sich das Problem erledigen, dann sind wir wieder alle schlechte Nazis für die !;FALSE
994056737299416;"stimmt. ist eh nicht ihr Land. am besten soll man ihr Asyl in syrien geben.
abba, bringt doch alles nix hier rumzuschreiben, aufstehn und mit den anderen Demonstrieren.";TRUE
952323004806123;"falsch, danny ... das ist einfach nur verblendet. im bundesrat ist KEINE partei, die in irgend einer art und weise dem Volk verpflichtet ist und jede partei die es mal auf diese oder eine andere meinungsgebende ebene schafft wird genau so zurecht gerückt oder vernichtet. es gibt keine Partei die in irgend einer art und weise hinter dem volk steht. und jeder der das glaubt und wählen geht hat noch einen weiten weg bis er versteht was hier eigentlich läuf!

""unsere"" regierung bekommt ihre befehle aus Brüssel und die erhält sie zum teil aus washington, die wiederum bekommen ihre befehle aus der finanzmacht, eine ebene die weit über allem auf der welt steht, weil die menschheit macht und gier beherrscht und nur deswegen diese kranken psychopathen diese macht über uns ausüben können.";FALSE
856974287674329;Es gibt ein paar Ausnahmen. Bei uns im Schäferhundeverein gibt es einen Türken, der hat einen Hund. Ist aber so selten wie das eine Milchkuh Stabhochspringen kann !;FALSE
1010913322280424;Selten so einen debilen Schwachsinn gelesen... Wer vorgibt etwas besser zu wissen, soll es doch bitte auch unter Beweis stellen und zeigen! Euer ständiges Lamentieren, Jammern und Anprangern von angeblichen Missständen, ohne Vorbringen eigener, hilfreicher (!) Lösungsvorschläge geht mir tierisch auf den Nerv. Wie leicht ist es auf andere zu zeigen und sie für vermeintliche Fehler zu kritisieren, ohne selbst mit gutem Beispiel voran zu gehen. Wer tatsächlich etwas ändern will, soll dies tun. Wer aber nur jammern und hetzen will, soll sich in sein trauriges und bemitleidenswertes Leben zurück ziehen und den Mund halten!;FALSE
855452237826534;Schreibs doch aus...;FALSE
859244840780607;"Fehlen nur die Hakenkreuzfahnen ;)";FALSE
857588114279613;ZDF Nachrichten gerade eben, es ist zum ko............mal wieder.einfach Ekelhaft !;FALSE
1035180083187081;????????;FALSE
1044163925622030;Das öffentliche Sicherheitsgefühl in Deutschland schwindet: Frauen trauen sich nicht mehr alleine auf die Straße, der Verkauf von Reizgas und Schreckschußwaffen boomt, Bürgerwehren schießen wie Pilze aus dem Boden. Es ist der Preis für offene Grenzen und unkontrollierte Einwanderung. Ein Kommentar von Felix Krautkrämer. >> https://jungefreiheit.de/debatte/kommentar/2016/der-verlust-der-sicherheit/;FALSE
857305220974569;Ich bin Herr Schubert nicht Herr Meier werter Herr Schlager. Eine Unterweisung in Sachen Vereinsrecht benötige ich auch nicht ...;FALSE
856810304357394;[@IND] - Aber die Mehrheit der Nation findet euch lächerlich, was man ja schon an eurer rechten Führung sieht (Bachmann & Co);FALSE
1010840118954411;Jan Schmidt, was haben Sie denn dieses Jahr schon alles geleistet? Nur am Bahnhof applaudiert oder Ihre abgelegten Klamotten den Refugees gespendet, statt sie in den Altkleidercontainer zu werfen? Vielleicht wenigstens schon kräftig Steuern bezahlt, damit die Asylbewerber finanziert werden können? Letzteres habe ich zumindest ungefragt gemacht...;FALSE
856967484341676;"Die Ansätze der Pegida die in dem Leitfaden vereinfacht nenne ich das mal so, sind nicht verwerflich und zeigen da auch deutlich auf wo es in unserem Grundgesetz eine Veränderung Bedarf. Die Ausführungen der Anhänger sind falsch und sollten so ""damit kehre ich nicht alle unter einen Teppich"" nicht geduldet werden. Ich glaube das sie da gerade mich damit gemeint haben. :)";FALSE
857390097632748;Und die beiden Live Streams haben im Schnitt je Stream ca. 5000 -6000 Leute geschaut. Diese Zahlen wurden jedenfalls immer angezeigt.;FALSE
856840441021047;"Ist das noch Demokratie wenn linke Krawall - Brüder eine Demonstration ""Sprengen"" wollen ???. Obwohl Ich dem Positionspapier der Pegida Dresden voll und ganz zustimme könnte Ich als Familienvater nie und nimmer unter solch einer extremen Gewaltandrohung an dieser Demonstration teilnehmen. Welsch eine verlogene Politik und Niederlage für die Demokratie und Meinungsfreiheit !!!";FALSE
963548820350208;Aus dem Thema gegen eine Islamisierung Deutschlands und Europas zu sein ist anscheinend das Thema gegen Flüchtlinge geworden....;FALSE
856886701016421;Einfach nur schrecklich und schwer zu verstehen ...das sind keine menschen mehr sondern nur noch seelenlose bestien;FALSE
856839227687835;"Eine völlig verantwortungslose Bevölkerungspolitik (Bevölkerungsexplosion) in den Herkunftsländern trägt massiv zu dem Elend bei. Das können wir nicht kompensieren ohne selber vor die Hunde zu gehen. Kapiert es endlich ihr linken Narren! Helft den Ländern vor Ort, aber importiert nicht zu millionen deren Probleme! 
Ist das so schwer zu verstehen?";TRUE
856940964344328;Bitte Gerd Kronast! Anscheinend gibt es in den alten Bundesländern zu wenige, die sich trauen, ihre Meinung zu sagen. Aber da regiert ja die Vernunft (stimmts  Roman Panchyrz ?). Bei regiert dafür der Verstand.  - -   Viele Grüße aus Sachsen !!!!!!!;FALSE
856830801022011;Na, wenn das nicht der Brüller ist: http://www.spdfraktion.de/presse/interviews/eine-offene-debatte-%C3%BCber-einwanderung Es geht voran. Oppermann will debattieren. Er debattiert das Thema allerdings nur mit Leuten, die seiner Meinung sind - alle anderen sind Nazis.;FALSE
982667858438304;Die Merkel hat ganz Europa in den Abgrund getrieben!!! Sie gehört hinter Gitter! !!!!!;TRUE
857125997659158;Pegida sehr gut macht weiter !!;TRUE
1111338875571201;Solveig Prinz das glaubste wohl selber nicht;FALSE
856909797680778;"Die Grünen forderten, den Menschen in Griechenland eine neue Perspektive zu geben. ""Wir setzen uns für sozial gerechte Änderungen bei dem Anpassungsprogramm und einen konditionierten Schuldenschnitt im Gegenzug für soziale und wirtschaftliche Reformen in Griechenland ein"", sagte Fraktionschef Anton Hofreiter. Grünen-ChefCem Özdemir zeigte sich auf Twitter vorsichtiger:";FALSE
858375694200855;Ich freue mich wie Bolle. Pegida ist am Ende!!!;FALSE
1065829053455517;"Zu Sachsen, Dresden, Bautzen, Clausnitz :                                            Sachsen liegt da , wo die Sonne aufgeht ,im Westen geht sie unter, lach.                                                    Doch gommt der Sachse nach Berlin, da gönn' se ihn nich leiden.
Da wolln s'ihm eene drieberziehn, da wolln se mit ihm streiten!
Und dud ma'n ooch verscheißern, sein Liedschen singt er eisern!
Sing, mei Sachse, sing 
Politiker tun in öffentlichen Debatten ja
nach wie vor so, als wüssten sie nicht, warum
gerade im Osten Deutschlands die Bürger
gegen die sture und irrsinnige Asylpolitik
der Bundesregierung auf die Straße gehen:
Einfach erklärt
Weil sie dort keine dieser westdeutschen
Verhältnisse wollen, keine Städte mit einem 
sehr hohen Migrantenanteil, in denen man
denkt nicht mehr in Deutschland zu sein.
Weil sie keine No-Go-Areas (Ghettos) wollen
in die sich nicht mal mehr gerne Polizisten
trauen, weil dort vor allem kriminelle
türkisch-arabische und südosteuropäische
Banden ihr Unwesen treiben und die
Kriminalität entsprechend hoch ist";FALSE
1080955801942842;Wir haben eine Glück gehabt! Unsere Ministerpresident ein Patriot, Herr Viktor Orbán!!;FALSE
1052382238133532;"erschreckend..... 

Aber.... wir sind doch von der linksrotgrünen Weicheier Politik doch vollkommen entmündigt worden.... 50 Milliarden kostet uns diese ""wir schaffen das"" Scheisse.... aber bei Hartz IV, Altenpflege, Kindergärten, Kinderarmut wird nur dauernd eingeschränkt?

Ab wann darf sich ein Volk auch mit Gewalt wehren, wenn die Verhältnisse immer unerträglicher werden?

Generalstreik und zwar sofort! ... und Neuwahlen!";TRUE
1057767640928325;Und da geht die zum Arschkriechen hin...;FALSE
982666501771773;Ja Fr. Merkel,holen Sie Ihre Kinder ab.Das können Sie doch am besten.;FALSE
857525940952497;https://www.facebook.com/BILD.Frankfurt/posts/10155167866600037;FALSE
1007459325959157;Dann ist es extrem dämlich angebracht.;FALSE
886059261432498;Das stimmt. Die sind so auf kuschelkurs. Gerade am eigenen Leib erfahren;FALSE
1063446313693791;Das Rechtsverständnis unserer neuen Facharbeiter ist eben etwas anders als unseres! ....aber das ist bestimmt nur wieder einer dieser vielen Einzelfälle!;FALSE
1063793023659120;So mit ist das problem nur halb so gross;FALSE
951939688177788;Er wollte Vielfalt,  jetzt hat er sie  in seiner Einfältigkeit doch glatt bekommen.;FALSE
856759854362439;"Kein Problem ;)";FALSE
1011470578891365;Jetzt hab ich seit 2012 zum dritten mal Polizei gerufen, und sie könnte nichts feststellen, aber es gab doch etwas,-Einbruch im Keller, nur Luft in Fahrradreifen wurde weniger, zweites mal wurde Kunststoffgegenstand auf den Balkon geworfen,und letzte Woche wurde doch am Briefkasten zugeschlagen, das alles reichte jedes mal nicht für eine Anzeige und man steht wie Vollidiot da. Angenommen, es gab wirklich etwas in diesem Hotel,aber man hat die Täter nicht gefasst,das ist sehr,sehr peinlich,damit zu prahlen wäre idiotisch. Fehlmeldung oder nicht,aber ich habe Verständnis für Absage des Fußballspiels in Hannover.;FALSE
